,Time [s],Velocity [km/h],Elevation [m],Throttle [%],Motor Torque [Nm],Longitudinal Acceleration [m/s^2],Regenerative Braking Signal ,Battery Voltage [V],Battery Current [A],Battery Temperature [캜],max. Battery Temperature [캜],SoC [%],displayed SoC [%],min. SoC [%],max. SoC [%),Heating Power CAN [kW],Requested Heating Power [W],AirCon Power [kW],Heater Signal,Ambient Temperature [캜],Requested Coolant Temperature [캜],Heat Exchanger Temperature [캜],Cabin Temperature Sensor [캜],Unnamed: 23
3281,328.1,55.85,577.77,27.48,-5.5,-0.18,0.0,390.0,0.95,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3282,328.2,55.78,577.77,28.37,-4.5,-0.19,0.0,389.99,0.06,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3283,328.3,55.76,577.77,31.09,-1.74,-0.17,0.0,389.79,-2.39,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3284,328.4,55.66,577.77,32.63,0.0,-0.1,0.0,389.6,-4.75,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3285,328.5,55.62,577.78,32.91,1.12,-0.05,0.0,389.55,-5.65,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3286,328.6,55.58,577.78,33.84,1.88,-0.11,0.0,389.5,-6.55,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3287,328.7,55.59,577.78,34.03,2.5,-0.13,0.0,389.45,-7.4,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3288,328.8,55.52,577.78,34.48,2.38,0.05,0.0,389.39,-8.27,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3289,328.9,55.5,577.78,35.37,4.62,0.04,0.0,389.29,-9.42,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3290,329.0,55.52,577.79,35.73,4.5,-0.14,0.0,389.2,-10.54,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3291,329.1,55.51,577.79,36.16,5.26,-0.12,0.0,389.15,-11.29,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3292,329.2,55.51,577.79,36.38,5.5,-0.08,0.0,389.1,-12.01,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3293,329.3,55.4,577.79,36.61,6.0,-0.02,0.0,389.1,-12.16,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3294,329.4,55.46,577.79,36.94,6.0,-0.01,0.0,389.1,-12.32,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3295,329.5,55.46,577.8,37.09,6.12,-0.06,0.0,389.05,-12.72,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3296,329.6,55.47,577.8,37.48,6.5,-0.03,0.0,389.0,-13.11,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.17,
3297,329.7,55.46,577.8,37.9,6.88,-0.05,0.0,388.95,-13.36,26.0,27.0,84.7,99.0,8,90,0.0,0,1.27,1,28.0,85,5.0,39.17,
3298,329.8,55.48,577.8,38.23,7.0,-0.06,0.0,388.9,-13.63,26.0,27.0,84.7,99.0,8,90,0.0,0,1.27,1,28.0,85,5.0,39.17,
3299,329.9,55.48,577.8,38.38,7.88,0.0,0.0,388.9,-14.18,26.0,27.0,84.7,99.0,8,90,0.0,0,1.26,1,28.0,85,5.0,39.17,
3300,330.0,55.48,577.81,38.53,7.88,0.02,0.0,388.9,-14.69,26.0,27.0,84.7,99.0,8,90,0.0,0,1.26,1,28.0,85,5.0,39.17,
3301,330.1,55.52,577.81,38.53,7.5,-0.03,0.0,388.9,-14.44,26.0,27.0,84.7,99.0,8,90,0.0,0,1.25,1,28.0,85,5.0,39.17,
3302,330.2,55.52,577.81,39.11,7.5,-0.07,0.0,388.9,-14.23,26.0,27.0,84.7,99.0,8,90,0.0,0,1.25,1,28.0,85,5.0,39.17,
3303,330.3,55.47,577.81,39.04,8.38,-0.05,0.0,388.85,-14.73,26.0,27.0,84.7,99.0,8,90,0.0,0,1.24,1,28.0,85,5.0,39.17,
3304,330.4,55.53,577.81,39.3,8.5,-0.03,0.0,388.8,-15.22,26.0,27.0,84.7,99.0,8,90,0.0,0,1.24,1,28.0,85,5.0,39.17,
3305,330.5,55.57,577.82,39.3,8.5,-0.05,0.0,388.8,-15.52,26.0,27.0,84.7,99.0,8,90,0.0,0,1.24,1,28.0,85,5.0,39.17,
3306,330.6,55.5,577.82,39.3,9.12,-0.01,0.0,388.8,-15.79,26.0,27.0,84.7,99.0,8,90,0.0,0,1.24,1,28.0,85,5.0,39.17,
3307,330.7,55.57,577.82,39.3,9.0,0.06,0.0,388.8,-15.59,26.0,27.0,84.7,99.0,8,90,0.0,0,1.25,1,28.0,85,5.0,39.15,
3308,330.8,55.55,577.82,39.15,8.5,0.1,0.0,388.8,-15.4,26.0,27.0,84.7,99.0,8,90,0.0,0,1.26,1,28.0,85,5.0,39.14,
3309,330.9,55.57,577.82,39.15,8.12,0.0,0.0,388.8,-15.4,26.0,27.0,84.7,99.0,8,90,0.0,0,1.26,1,28.0,85,5.0,39.12,
3310,331.0,55.54,577.82,39.15,8.5,0.04,0.0,388.8,-15.38,26.0,27.0,84.7,99.0,8,90,0.0,0,1.27,1,28.0,85,5.0,39.1,
3311,331.1,55.6,577.83,39.15,8.0,0.0,0.0,388.8,-15.08,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.09,
3312,331.2,55.62,577.83,39.0,8.0,0.0,0.0,388.8,-14.81,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.07,
3313,331.3,55.62,577.83,38.83,8.5,0.03,0.0,388.8,-15.06,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.05,
3314,331.4,55.66,577.83,38.71,8.5,-0.03,0.0,388.8,-15.28,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.04,
3315,331.5,55.68,577.83,38.53,8.0,-0.06,0.0,388.8,-14.88,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.02,
3316,331.6,55.68,577.84,36.53,7.62,-0.02,0.0,388.81,-14.44,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3317,331.7,55.67,577.84,35.2,7.12,-0.02,0.0,388.91,-13.39,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3318,331.8,55.71,577.84,34.95,5.88,-0.04,0.0,389.0,-12.34,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3319,331.9,55.65,577.84,34.38,4.62,-0.12,0.0,389.05,-11.24,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3320,332.0,55.71,577.84,33.88,4.5,-0.1,0.0,389.1,-10.15,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3321,332.1,55.68,577.85,34.03,2.74,-0.12,0.0,389.15,-9.25,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3322,332.2,55.61,577.85,34.2,3.0,-0.15,0.0,389.2,-8.43,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3323,332.3,55.62,577.85,34.16,3.5,-0.08,0.0,389.2,-8.98,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3324,332.4,55.63,577.85,34.2,3.5,-0.05,0.0,389.2,-9.5,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3325,332.5,55.53,577.85,34.2,3.0,0.0,0.0,389.2,-9.5,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3326,332.6,55.6,577.86,34.35,3.5,-0.02,0.0,389.2,-9.51,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3327,332.7,55.63,577.86,34.24,3.5,-0.06,0.0,389.2,-9.66,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
3328,332.8,55.5,577.86,34.2,3.5,-0.1,0.0,389.2,-9.78,26.0,27.0,84.7,99.0,8,90,0.0,0,1.28,1,28.0,85,5.0,39.01,
